stage,family,backend,split,seed,frac,corrupt_rate,n_train,n_test,epochs,seconds,macro_rmse,macro_nrmse,macro_r2,rmse_normal_only,rmse_sigma_rr,rmse_sigma_tt,rmse_sigma_zz,rmse_tau_rz,nrmse_sigma_rr,nrmse_sigma_tt,nrmse_sigma_zz,nrmse_tau_rz,r2_sigma_rr,r2_sigma_tt,r2_sigma_zz,r2_tau_rz,eq_res_median,bc_sigma_rr,bc_tau_rz,lambda_physics,lambda_bc,learning_rate,n_units,n_layers,eq_r_reduced,eq_z_full,eq_z_reduced,phys_gain,macro_nrmse_global,macro_r2_global,r2_normal_only,r2_normal_only_global,nrmse_sigma_rr_global,nrmse_sigma_tt_global,nrmse_sigma_zz_global,nrmse_tau_rz_global,error
main,vpinn,torch,interp:alpha_mid,1,,,1416,340,381,205.2,9.295592115528555,0.34454869168188273,0.7488450750548068,12.239231855398709,6.2992323299495,9.119822652149278,21.298640584097353,0.4646728959180897,0.1352875235380311,0.1292991102832435,0.13875072715644615,0.9748574057498103,0.9816972859749459,0.9832817400799612,0.9807482357135572,0.049653038450762965,1711.2392782016284,1.5872229934158146,0.050705310313289204,0.3,0.5,0.003,96,3,,,,4.79868,0.25905161472127536,0.8885268405954768,0.9819090872561548,0.981064407983832,0.1402043093680815,0.1292737862476857,0.14296088931001621,0.6237674739593181,
main,pinn,torch,interp:alpha_mid,4,,,1416,340,757,446.3,8.760259843979979,0.32263509772026827,0.7705491650209795,11.531748712790057,4.633325441835144,7.907108018706988,22.054812677828043,0.44579323754974487,0.09950912935714115,0.11210547296019711,0.14367683628750888,0.935248952276226,0.9900979331745833,0.9874323629323701,0.9793569667144121,0.12530939726255208,859.28161620314,0.9111959789221317,0.06895243151860508,0.3,0.5,0.003,96,3,,,,0.17321,0.2404173513963386,0.8991941368882983,0.9856290876071219,0.9849625319944891,0.10312561271339317,0.11208351640552904,0.14803647310440504,0.5984238033620272,
main,vpinn,torch,interp:alpha_mid,2,,,1416,340,356,190.1,9.034161281540996,0.34924286525094567,0.7318396386331895,11.884850082936012,5.828770500987647,8.622835253807313,21.202944494013074,0.482094877355945,0.12518349618587088,0.12225291751408306,0.1381273116838579,1.0114077356199709,0.9843290922826814,0.9850542241592943,0.9809208457669901,-0.022945607676208013,1465.2045256201116,1.324202653010533,0.05725366026756958,0.3,0.5,0.003,96,3,,,,7.55281,0.26035874711237467,0.8822915085988157,0.983434720736322,0.98265827902667,0.12973306900756446,0.1222289735192374,0.14231855732230453,0.6471543886003923,
main,mlp,torch,extrap:Q_high,0,,,1484,272,221,35.4,24.47109206340342,0.5106767244999034,0.7039581673850742,32.41159392636586,32.82367148386355,20.917779407213914,43.49333088802011,0.6495864745161177,0.6664647289622568,0.2715969347012514,0.3848313432193073,0.7198138911167983,0.5558247650492474,0.9262351050608822,0.8519048372760211,0.48186796215414585,4965.359168118736,16.450470893913515,0.33688168563496645,0.0,0.0,0.003,96,3,,,,1.0,0.547751647791344,0.6331887904027373,0.7779882357953837,0.764374902838829,0.7305684169545107,0.29651021154749435,0.29193625002755863,0.8719917126358125,
main,mlp,torch,extrap:Q_high,2,,,1484,272,386,62.0,27.47488445901267,0.5083676882179842,0.7230787654480706,36.432962410406795,26.89618981072873,22.40560739424805,59.9970900262436,0.6006506048303039,0.5461108109474293,0.2909149279152848,0.5308574963709815,0.6655875176382412,0.7017629821663289,0.9153685047160425,0.7181903185467284,0.5569932563631823,4338.716922425811,12.58057461938524,0.25175913077001616,0.0,0.0,0.003,96,3,,,,1.0,0.5313131536137747,0.6821157480717952,0.7784406018097,0.7928615355743057,0.5986382974187402,0.3176002222314025,0.40271290143132843,0.8063011933736277,
main,mlp,torch,extrap:Q_high,1,,,1484,272,628,101.6,24.62378067396828,0.47506149318102553,0.7529864522467771,32.6252311924113,22.74709274923443,21.0934701143366,54.03513071366287,0.6194291186392196,0.46186591317947834,0.2738781069318736,0.4781057580323742,0.6863961945803759,0.7866798782428779,0.9249907825434113,0.7714148841362848,0.5288602640645346,3376.1198490225793,6.413699852814372,0.2338385972204979,0.0,0.0,0.003,96,3,,,,1.0,0.499873762478852,0.7078284238646023,0.8276951816408579,0.8409070204959345,0.5062903322163504,0.299000633103327,0.362694995030623,0.8315090895651076,
main,vpinn,torch,interp:alpha_mid,3,,,1416,340,555,298.6,8.777681344365115,0.3387422315731856,0.7441221013300421,11.546414419845945,5.384099622360535,7.778546309367226,21.476597327810076,0.4714821179226246,0.11563337661448737,0.11028274950732309,0.13991003248840098,0.9891427676825312,0.9866289222127316,0.9878377151611046,0.9804251828090943,0.021596585137237834,1385.9111464097784,0.8713748136223074,0.050281933959767336,0.3,0.5,0.003,96,3,,,,3.99119,0.2517901061349941,0.8880321227707679,0.9849639400609768,0.9842336908350848,0.1198358672267068,0.11026114994438861,0.1441553718517274,0.6329080355171536,
main,vpinn,torch,interp:alpha_mid,4,,,1416,340,465,256.1,8.697710016695149,0.3248321169486924,0.7676907239012463,11.447408440519645,5.031529903532712,7.719065030944499,21.591630387081725,0.4486147452216621,0.10806129772672574,0.10943943525967641,0.14065941931231354,0.9411683154960538,0.9883227559336154,0.9880230100100428,0.9802149277587225,0.11420220190260444,1261.661064392417,1.3203818086023307,0.0437168303440392,0.3,0.5,0.003,96,3,,,,2.85406,0.24213635775563444,0.8979559451371095,0.9855202312341268,0.9848274254093617,0.1119885945205817,0.10941800086508645,0.14492749758381782,0.6022113380530518,
main,mlp,torch,extrap:Q_high,4,,,1484,272,504,80.8,28.24410745107428,0.5363738903791399,0.6819457141832828,37.456976640262326,34.61509005123146,20.239085420184193,57.51675444937131,0.6054998835101495,0.7028383957699371,0.2627847561765141,0.5089113530843262,0.670961056485782,0.5060181894315212,0.9309441719212482,0.7410092347018757,0.5498112606784858,5592.545198194391,21.606859481722736,0.23443264558875296,0.0,0.0,0.003,96,3,,,,1.0,0.5640513791314462,0.6286021061017585,0.7259905320182151,0.7250232556513575,0.770440672790007,0.2868897019440327,0.38606437504032065,0.8128107667514244,
main,mlp,torch,extrap:Q_high,3,,,1484,272,569,109.5,26.54429429730643,0.5510581115701415,0.6555922497736988,35.133824146957316,27.634983153107914,23.083307883301213,54.68318140446282,0.7757047483537709,0.5611115613945548,0.29971420683917,0.48383974558225484,0.8595669324645866,0.685153815669352,0.9101713942187649,0.7658991005948947,0.2611446886117834,3995.6533657859754,15.614456256566882,0.3103031235552319,0.0,0.0,0.003,96,3,,,,1.0,0.5876559277236504,0.5739006537690935,0.7870747701610039,0.793296052915761,0.6150818900516921,0.3272066489683483,0.36704484556258166,1.0412903263119797,
main,pinn,torch,extrap:Q_high,0,,,1484,272,334,210.4,24.519720033903987,0.500870797797591,0.7221376846333867,32.48085620183246,29.989565179454207,22.396605255983676,45.0563981700595,0.6363115301185561,0.608919920455781,0.2907980439425282,0.39866144704000717,0.7051037797520475,0.6292165304721101,0.9154364976391973,0.8410690506439648,0.5028286597782745,5620.200905689346,9.248031806934337,0.13266904359574833,0.3,0.5,0.003,96,3,,,,0.21605,0.5353902187011345,0.6581495222420221,0.795240692918424,0.7874024586523248,0.6674886802068707,0.31747261662522475,0.30242788153847233,0.8541716964339702,
main,pinn,torch,extrap:Q_high,2,,,1484,272,620,339.2,26.748366160221444,0.5052247358028552,0.7205823981373052,35.463370330184766,28.830521331225142,19.506545127721914,58.05304453160725,0.603353650331475,0.5853862385352469,0.25327343596872476,0.5136564767271533,0.6685827919802957,0.657322951733541,0.9358525666325946,0.7361570239162427,0.5529970502668421,2602.384365412996,11.872918135829211,0.09916447245534021,0.3,0.5,0.003,96,3,,,,0.132,0.5294477775433697,0.675988096444288,0.7764441807607928,0.786646171937635,0.6416914189285933,0.2765059191888638,0.3896640652074873,0.8099297068485343,
main,pinn,torch,extrap:Q_high,3,,,1484,272,633,352.1,22.874668836694067,0.47306143874416706,0.7495329705865323,30.286919515020873,25.901773823817777,20.4747049955019,44.48427972574296,0.6379168017136415,0.5259197978391561,0.26584404622667257,0.39359931211238497,0.7068825987984546,0.7234083662408097,0.929326943085829,0.8450795815046547,0.5003169915148359,3221.372925975094,6.223213742821986,0.12402074569903453,0.3,0.5,0.003,96,3,,,,0.13343,0.5054122800184461,0.690239668256925,0.8326049636104312,0.8314179618187801,0.5765052184391708,0.2902296171789208,0.29858770398032225,0.8563265804753702,
main,pinn,torch,extrap:Q_high,1,,,1484,272,780,431.2,22.928987138718888,0.4666611953803458,0.7582635915860751,30.365084607359183,25.19000199054749,20.368916585802523,45.53633524572754,0.6206947327979943,0.5114677027352719,0.26447048705282633,0.4029079562339248,0.6877986354993602,0.738400789058693,0.930055361478039,0.8376651788033989,0.52693303700417,2147.1601505391236,4.729896822955986,0.09124253942713871,0.3,0.5,0.003,96,3,,,,0.17373,0.4970626148422323,0.7036586933668341,0.8353737764467102,0.8362901284366121,0.5606630533809225,0.2887300629897024,0.3056493186475422,0.833208024350762,
main,vpinn,torch,extrap:Q_high,0,,,1484,272,298,109.0,24.382141983013142,0.47273627049131284,0.7599876572294622,32.31861738308999,26.665551859534258,22.474108834648433,47.81619145508728,0.5727157827825997,0.5414278473214134,0.29180435221186896,0.4230802472376577,0.6346326351943113,0.7068558861448884,0.9148502200302093,0.8210031043973193,0.5972414183454318,3431.2763819097863,6.766088548401414,0.09514340118814006,0.3,0.5,0.003,96,3,,,,5.64895,0.5004575943825437,0.713049348325615,0.8142364035241391,0.8144179975132136,0.593504904495995,0.31857123240361135,0.32095218597853914,0.768802054652029,
main,pinn,torch,extrap:Q_high,4,,,1484,272,687,336.7,24.679041233043424,0.5150304392773096,0.6992149050096774,32.67488403084265,29.839672676544893,20.471132280252508,47.713847135730546,0.6915128396457539,0.6058764441531974,0.2657976580087167,0.4221746991666139,0.7662729557807105,0.6329137344202626,0.9293516049970795,0.821768523383576,0.412825757237792,3855.4557239693654,11.320787454602998,0.12118817574286282,0.3,0.5,0.003,96,3,,,,0.1857,0.5507173716935849,0.6276093563969105,0.7946779542669726,0.7907092816160542,0.6641524681497386,0.29017897382267477,0.3202652296982406,0.9282728151036854,
main,vpinn,torch,extrap:Q_high,2,,,1484,272,386,173.4,23.740693582891023,0.4687474630153266,0.7635558715849464,31.459372614463465,25.764988375721032,23.426300811920036,45.18682865574933,0.5846564881736905,0.5231424523299375,0.30416763500779054,0.39981550302928043,0.647864261694298,0.7263219745702079,0.9074820498137651,0.8401475635374406,0.5802718984183719,4268.661814286337,14.35137893090747,0.13384551278880494,0.3,0.5,0.003,96,3,,,,7.42176,0.49841592333721685,0.7132301476490048,0.8246505293071379,0.8229601044767992,0.5734607348771299,0.33206858502017356,0.30330335798748465,0.7848310154640795,
main,vpinn,torch,extrap:Q_high,3,,,1484,272,409,151.3,23.060161291425032,0.4506694921037733,0.780087421835059,30.554792408174524,23.14332781432068,21.257404869562436,47.26364454064045,0.5762679411765576,0.46991122570302934,0.27600663960943794,0.4181912822644823,0.6385688208381436,0.7791834399582677,0.923820334891504,0.825116051437985,0.5922298610524792,3846.944805715066,5.776683478034011,0.05896654250546103,0.3,0.5,0.003,96,3,,,,4.10421,0.4768119176855621,0.7362028242646254,0.8427066087625855,0.8477408203014343,0.5151094804455253,0.3013244136541074,0.3172433765846756,0.7735704000579401,
main,vpinn,torch,extrap:Q_high,1,,,1484,272,800,270.0,23.574497001004076,0.4582058213179945,0.7717525296164177,31.238063274901503,23.71609940984093,20.556785329431573,49.44130508543201,0.5837981793117919,0.4815410053379292,0.26690977919290065,0.43745934050277774,0.6469131602383702,0.7681182601781269,0.9287591697711952,0.8086293254068714,0.5815033631094773,3903.368379575037,2.3667218975727766,0.09942933506460004,0.3,0.5,0.003,96,3,,,,5.0035,0.48369752491572404,0.7280430892838922,0.8351689184520645,0.8421082933037511,0.5278578665613639,0.29139310861381873,0.3318602854371206,0.7836788390505928,
main,mlp,torch,matched:Q_high,0,,,1484,272,305,45.4,8.179430292575672,0.21026026074211498,0.9267879546981275,10.775375759881916,4.52421902775331,6.991453996406354,20.810454255486082,0.3915938906569392,0.10135700634089281,0.09825291721520682,0.13740658249031615,0.5040245369220442,0.9897267572656118,0.9903463642587015,0.9811194310883317,0.745959266179865,1319.857477490912,5.430620021478109,0.17226412477135455,0.0,0.0,0.003,96,3,,,,1.0,0.21628826563093534,0.9210500706134459,0.987064184204215,0.9868422707479851,0.100697191497487,0.09910409050322495,0.13968408150570175,0.5256676990173277,
main,mlp,torch,matched:Q_high,1,,,1484,272,524,64.1,7.885092289809387,0.19043825088296223,0.9417868010733155,10.398274588113365,4.07705414910025,6.255477154402811,20.862292460837033,0.3455453948974548,0.0913390798959015,0.08791002262320176,0.13774885808662263,0.44475504292612306,0.9916571724837697,0.992271827922388,0.9810252520958312,0.8021929517912733,1291.1788265936948,4.097111984327976,0.22179179086582818,0.0,0.0,0.003,96,3,,,,1.0,0.19582530916187518,0.9372835225384333,0.9883180841673296,0.98809793939756,0.090744479849254,0.08867159454520428,0.1400320302824298,0.4638531319706127,
main,mlp,torch,matched:Q_high,2,,,1484,272,466,54.0,7.9112971208837175,0.1974139881589745,0.935865541411969,10.426636985551726,4.206560077054684,6.241713976956109,20.831636902644387,0.3652775268796903,0.09424042774850075,0.08771660472543913,0.1375464465758564,0.4701524735861018,0.9911187417777793,0.9923057972554409,0.9810809750343549,0.7789566515803009,1333.6049864019024,3.4976867791094444,0.22320989939864488,0.0,0.0,0.003,96,3,,,,1.0,0.20306771280416885,0.9308550203493563,0.9881685046891917,0.9879515069078156,0.0936269404788764,0.08847650105192076,0.13982626382310057,0.49034114586277766,
main,mlp,torch,matched:Q_high,3,,,1484,272,492,68.6,7.891993524119433,0.19140005384899172,0.9411900266570546,10.406839040942929,4.1184710783264125,6.331008281629518,20.771037762872854,0.34745697364894673,0.0922669518518004,0.08897148331426707,0.13714632457007825,0.44721545565982124,0.9914868095959771,0.9920840751568589,0.9811908856569185,0.7999983362184636,1312.223983602905,3.523790953361192,0.2211219292692737,0.0,0.0,0.003,96,3,,,,1.0,0.19681181716546867,0.9366397372860965,0.9882539234699182,0.9880352720114697,0.0916663115351076,0.08974225075953876,0.13941950983901633,0.46641919652821195,
main,mlp,torch,matched:Q_high,4,,,1484,272,358,44.8,7.94220823926662,0.1966792614889391,0.936978993516443,10.469174208047406,4.167478383371419,6.502397403796638,20.73764683697416,0.3613103329242619,0.09336487255319126,0.09138006402444962,0.13692585206344293,0.4650462573146726,0.991283000573126,0.9916496838988873,0.9812513110366999,0.7837319785570587,1378.5361133703304,3.6168137816710124,0.20882982040388876,0.0,0.0,0.003,96,3,,,,1.0,0.20228495758688386,0.9320712378346712,0.9880613318362377,0.987841715588099,0.09275708498144612,0.09217169720705157,0.13919538302479484,0.4850156651342429,
main,vpinn,torch,extrap:Q_high,4,,,1484,272,699,284.8,22.27009898391869,0.4561147721219494,0.7698053882094189,29.495236054322277,25.926474299872613,20.679612578619643,41.879621284474574,0.5946877727079336,0.5264213260148576,0.26850457105526065,0.3705531533998797,0.6589800380177998,0.7228805875167478,0.9279052953224286,0.8626903605054028,0.5657453094930969,3494.752186173343,2.823414784023379,0.12156818039342167,0.3,0.5,0.003,96,3,,,,2.95046,0.48739767001041256,0.716195561400717,0.837825414448193,0.8340200133188205,0.5770549859354204,0.2931341889135752,0.2811046967601058,0.7982968084325487,
