stage,family,backend,split,seed,frac,corrupt_rate,n_train,n_test,epochs,seconds,macro_rmse,macro_nrmse,macro_r2,rmse_normal_only,rmse_sigma_rr,rmse_sigma_tt,rmse_sigma_zz,rmse_tau_rz,nrmse_sigma_rr,nrmse_sigma_tt,nrmse_sigma_zz,nrmse_tau_rz,r2_sigma_rr,r2_sigma_tt,r2_sigma_zz,r2_tau_rz,eq_res_median,bc_sigma_rr,bc_tau_rz,lambda_physics,lambda_bc,learning_rate,n_units,n_layers,eq_r_reduced,eq_z_full,eq_z_reduced,phys_gain,macro_nrmse_global,macro_r2_global,r2_normal_only,r2_normal_only_global,nrmse_sigma_rr_global,nrmse_sigma_tt_global,nrmse_sigma_zz_global,nrmse_tau_rz_global,error
main,pinn,torch,matched:alpha_max,2,,,1461,387,800,339.9,10.47975398464776,0.24662127329513206,0.9070743253286574,13.711485961609364,4.914395021282901,9.819516049401528,26.400546814143663,0.7845580537629451,0.11149449350153488,0.14265636663169853,0.17806591607993855,0.5542683169673562,0.9875689779188357,0.9796491610594418,0.9682925295306118,0.6927866328057402,988.4270435005283,0.5420258245473447,0.04295321625222558,0.3,0.5,0.003,96,3,,,,0.13012,0.25938604665056697,0.8917301966193901,0.9785035561696298,0.9787009372944051,0.1106847533366147,0.14113605478668817,0.1781198684449504,0.6076035100340146,
main,pinn,torch,matched:alpha_max,4,,,1461,387,487,205.5,12.520267269261183,0.2991280663878714,0.8576811121293346,16.36693385316767,5.207518778875148,11.53600370409632,32.35727907653154,0.9802675175417197,0.11814468843793678,0.1675932261423919,0.21824277281749574,0.6925315781536613,0.9860418325939022,0.9719125105511843,0.9523700921129303,0.5204000132593217,934.2829246164438,0.629951757651113,0.07032136456416722,0.3,0.5,0.003,96,3,,,,0.16915,0.31514351033287896,0.8336879845272949,0.9701081450860056,0.9703643509255091,0.11728665055197733,0.16580715817456265,0.21830889840738663,0.7591713341975892,
main,vpinn,torch,matched:alpha_max,2,,,1461,387,541,157.7,12.46460884995991,0.28315941382256804,0.8780483438599829,16.321348936146833,5.3733697058584,10.903186147270105,32.68749095531199,0.8943885913991432,0.12190740287596552,0.15839975337414092,0.2204699797427712,0.6318605192973944,0.9851385851240364,0.9749095181310106,0.9513929880322214,0.6007522841526629,1694.3870608007037,0.7994211607869439,0.040096515979120104,0.3,0.5,0.003,96,3,,,,7.34253,0.29773315079890805,0.8580944581992165,0.9704803637624227,0.9707195500075007,0.1210220378914749,0.1567116617243434,0.22053678015625344,0.6926621234235605,
main,vpinn,torch,matched:alpha_max,1,,,1461,387,654,250.6,12.0098426031902,0.2682220806753967,0.8916654981102143,15.733358304803536,5.18554648176619,10.140553118419751,31.87397531422467,0.839295498350197,0.11764619571876808,0.14732034208525674,0.21498299460964632,0.5929387902879157,0.9861593726329007,0.9782967168078823,0.9537823120286681,0.6484235909714063,1606.9090601344842,0.686241565655394,0.042048661859364844,0.3,0.5,0.003,96,3,,,,4.85098,0.2818963340969587,0.8740942984014175,0.9727461338231503,0.9729569412882549,0.11679177818717729,0.14575032550365238,0.21504813251616917,0.6499951001808361,
main,vpinn,torch,matched:alpha_max,3,,,1461,387,472,157.8,12.599892105162649,0.2937836305028669,0.8656318299119389,16.484377130659055,5.553038224798746,10.847033352064926,33.05305981511349,0.9464370286734305,0.12598360155976515,0.15758397450073372,0.2229356617746289,0.6686312841763398,0.9841281321380296,0.9751672909805513,0.9502996907091076,0.5529322058200671,1621.7149935770258,0.6646237716952472,0.059179777983585216,0.3,0.5,0.003,96,3,,,,3.94513,0.3092369054930155,0.8432685959960132,0.9698650379425628,0.9701070562356232,0.1250686327653391,0.1559045767376055,0.22300320926750689,0.7329712032016106,
main,vpinn,torch,matched:alpha_max,0,,,1461,387,800,275.9,10.89373122064217,0.24273851231627216,0.913072980744938,14.275653010968142,4.888364339589306,9.73211722930119,28.206477464013933,0.7479658496642556,0.11090392687871396,0.14138665048064936,0.1902465234669685,0.5284169484387569,0.9877003190028804,0.9800098150658622,0.9638062603087317,0.7207755286022777,1570.3145006542798,0.941282639030137,0.04179111005057434,0.3,0.5,0.003,96,3,,,,5.35296,0.25488676805095717,0.8991372103880144,0.9771721314591582,0.9773654239263708,0.11009847576430687,0.13987987020489048,0.19030416644605336,0.5792645597885779,
main,vpinn,torch,matched:alpha_max,4,,,1461,387,800,282.9,10.388856517221166,0.2410225809383215,0.9118729826460714,13.597904439514148,4.783248207116896,9.579746610716551,26.430718500709002,0.7617127503422181,0.10851912266617181,0.13917303437988096,0.17826941750912317,0.53812874919811,0.9882236000157638,0.9806308665014959,0.9682200147809575,0.7104174492860684,1597.567722490513,0.5729886977468208,0.039565910653215325,0.3,0.5,0.003,96,3,,,,2.74986,0.2534137898007491,0.8974103585521299,0.9790248270994057,0.979212097947778,0.10773099143632331,0.13768984496696096,0.17832343153323085,0.5899108912664812,
main,pinn,torch,interp:alpha_mid,2,,,1469,379,674,292.9,24.463831065593304,0.5660628360862348,0.45585900954468694,32.0300646353138,6.0544421826042445,21.728167304360877,68.30758441897628,1.765130356431828,0.1341861720978764,0.31648369884792416,0.45189667151991325,1.3616848018792251,0.9819940712177183,0.8998380683635335,0.7957893982692209,-0.8541854996717251,1536.5736311446024,1.1932952157361827,0.2749131625161761,0.3,0.5,0.003,96,3,,,,0.13679,0.5691327543157882,0.4506911547308049,0.8925405126168243,0.8904944605047845,0.1363615331429763,0.3122992819253557,0.46085931614045805,1.3670108860543628,
main,pinn,torch,interp:alpha_mid,1,,,1469,379,705,311.6,23.395186558397704,0.5529653289113348,0.4795031772717924,30.616022717394504,6.501143845690042,20.94375416484019,64.40317014165328,1.7326780814072966,0.144086536893078,0.30505825424677757,0.42606657035084117,1.3366499541546426,0.9792390698861587,0.9069394615159058,0.8184672776294694,-0.7866330999443643,1417.516654237574,1.3938222740048,0.5386470943177193,0.3,0.5,0.003,96,3,,,,0.16838,0.5559605828233705,0.4746256647522054,0.9015486030105113,0.8997131801482107,0.1464223978434293,0.30102489983994357,0.4345169164042988,1.3418781172058103,
main,pinn,torch,interp:alpha_mid,0,,,1469,379,800,351.2,23.316336766486817,0.5762194010995988,0.4158863080315224,30.471123884925152,6.379752161042454,21.666924907852604,63.3666945858804,1.8519754111718092,0.14139610150760604,0.3155916668646579,0.41920964724706655,1.4286801887790646,0.9800071424784499,0.9004018998055838,0.8242632716549878,-1.0411270818129323,1316.1694378626498,1.3372061297301787,0.7144794645575704,0.3,0.5,0.003,96,3,,,,0.21039,0.5792249264805965,0.41061736530570714,0.9015574379796739,0.8998650233007429,0.14368834642628722,0.31141904402102577,0.42752399724469387,1.4342683182303793,
main,pinn,torch,interp:alpha_mid,3,,,1469,379,568,244.0,23.219323471283573,0.4726722553998144,0.6609333502514003,30.513376210682424,5.786591258926154,20.577374892805004,65.17616248031611,1.337165253087019,0.12824972261876297,0.2997217219212172,0.4311803899643347,1.0315371870949428,0.9835520086482097,0.9101668894085779,0.8140834713102019,-0.06406896836138842,1745.508353184439,1.3859058270553668,0.5140069235624616,0.3,0.5,0.003,96,3,,,,0.12459,0.47534796611085106,0.6574418616499734,0.9026007897889965,0.9007255592060073,0.13032884482836163,0.29575892494357214,0.4397321604157529,1.0355719342557175,
main,pinn,torch,interp:alpha_mid,4,,,1469,379,474,197.5,22.988449665937686,0.49195160948862116,0.6210369402309399,30.172280391649593,6.144798255163146,20.745238300314906,63.62680461947073,1.4369574888019694,0.13618875716464168,0.30216675243694263,0.42093043505428035,1.10852049329862,0.9814526224219494,0.9086952537217088,0.8228175688450119,-0.228817684064911,1388.6741080328704,1.2786492910663798,0.17783677962770558,0.3,0.5,0.003,96,3,,,,0.17828,0.49467586948652476,0.6173026046650019,0.9043218149962234,0.9025532265875863,0.1383965831461477,0.29817162827434796,0.4292789141140483,1.1128563524115551,
main,vpinn,torch,interp:alpha_mid,0,,,1469,379,704,229.6,23.61223990952719,0.6096001182477266,0.33950855357441345,30.822522385995214,7.768679461467684,22.310600087663953,62.38828760885401,1.9813924801231213,0.17217925743595813,0.32496717925416413,0.41273688349658527,1.5285171528041992,0.9703543033088008,0.894396332407589,0.829648265001524,-1.3363646864202599,2883.8347383503824,3.6678747156765295,1.071642689832694,0.3,0.5,0.003,96,3,,,,5.559,0.6127649454106687,0.3336755787406257,0.8981329669059712,0.8964598751961942,0.17497054392654532,0.32067059725294117,0.42092285662209894,1.5344957838410895,
main,vpinn,torch,interp:alpha_mid,1,,,1469,379,800,270.2,22.669320792717173,0.49787957201224897,0.6112543449167794,29.738350157949935,6.6422598610150745,21.385672380518077,61.18711823231666,1.4622326970188935,0.14721412773415962,0.3114950562801429,0.4047904095024312,1.1280186945322621,0.9783280005954695,0.9029708299130278,0.8361447243748519,-0.2724261752162316,1987.6186883001517,1.4070956367704586,0.2782503649333026,0.3,0.5,0.003,96,3,,,,4.81532,0.5005567211625086,0.6075800896446064,0.9058145182944498,0.9042399726259939,0.14960069166809212,0.3073765971318841,0.41281877708029513,1.132430818769763,
main,vpinn,torch,interp:alpha_mid,4,,,1469,379,538,173.0,22.753997797033126,0.498486958725045,0.607577139032166,29.848220891361517,6.6394977524195005,20.53976650923298,62.36539841243207,1.4713285140479606,0.147152910405101,0.299173933413616,0.4125854573882721,1.1350355336931908,0.9783460209593073,0.9104949575658227,0.8297732403517081,-0.28830566274817393,2134.9853669752592,1.2756400977229776,0.3126439578449874,0.3,0.5,0.003,96,3,,,,2.81478,0.5012500979370871,0.6037586925355181,0.9062047396256127,0.9044794272470608,0.1495384819134293,0.2952183790696659,0.42076842722015556,1.1394751035450974,
main,vpinn,torch,interp:alpha_mid,2,,,1469,379,800,260.0,24.09222862639091,0.566371618685265,0.4705270414736142,31.543441815702668,7.529512280011351,22.789063044928135,64.31175012216852,1.7385890584556292,0.1668785331738166,0.331936277216066,0.4254617707101153,1.3412098936410621,0.9721515551657541,0.8898183078679358,0.8189822816642109,-0.7988439788034445,2903.9546988906072,3.1071265165845463,0.5090600289418227,0.3,0.5,0.003,96,3,,,,7.5339,0.569371863378641,0.46568528009402804,0.8936507148993004,0.8918948635244192,0.16958388689733545,0.3275475526762132,0.4339001215341586,1.3464558924068568,
main,vpinn,torch,interp:alpha_mid,3,,,1469,379,800,235.0,21.948821369052148,0.469929063057228,0.6593257089492015,28.811594780490434,6.709007124777503,19.377207600392662,60.34856961630113,1.3605011347372877,0.14869346464946154,0.2822405704454219,0.39924289480536956,1.0495393223286589,0.9778902535705384,0.9203402603946406,0.8406051109474265,-0.10153278911579955,2125.5403783223896,1.477725293523009,0.132763734638924,0.3,0.5,0.003,96,3,,,,3.84098,0.4726046580422363,0.6559133501579513,0.9129452083042019,0.9112733656676856,0.1511040108749209,0.2785089020419422,0.4071612363399131,1.053644482912169,
twod,mlp2d,torch,random,2,,,1571,277,300,284.8,18.281864994388233,0.32625966135823836,0.874362871427245,22.014990077661746,11.928559218287313,18.519736052105525,35.59667496259239,7.08248974456769,0.260381207059062,0.2491879220564613,0.23000037720556965,0.5654691391118604,0.9322016270104629,0.9379053795011814,0.947099826485295,0.6802446527120405,1599.0459380995144,5.130387670755261,1.7906878063003873,0.0,0.0,0.002,96,3,1651.122732578353,607.97583008011,494.0822339326777,1.0,0.33414151460108343,0.8651737875227671,0.9390689443323131,0.9391222192554259,0.2577759728748178,0.2515072481212476,0.23006302220183247,0.5972198152064359,
twod,mlp2d,torch,random,0,,,1571,277,300,287.2,18.321517781729497,0.3216087070784871,0.8793951345277887,22.140679177940218,11.94443012330987,17.970347341194703,36.50726006931609,6.864033593097339,0.26072764331605414,0.24179575237931403,0.23588393004426356,0.5480275025743168,0.9320210960108535,0.9415348141313199,0.9443587715468723,0.6996658564221092,1566.866966118943,6.2248724950737575,1.7690774295514868,0.0,0.0,0.002,96,3,1595.8651108705485,599.3361482290318,473.636452434787,1.0,0.32922805989248605,0.8707840957181168,0.9393048938963485,0.9393814947458469,0.25811894287712295,0.2440462755435984,0.23594817753853126,0.5787988436106914,
twod,mlp2d,torch,random,1,,,1571,277,300,290.4,18.65921019128019,0.3236962586924659,0.878837639753995,22.602802585312332,11.766929358657995,18.67988765047172,37.36159074680727,6.828433009183766,0.2568530879310998,0.2513428039564307,0.2414040068010886,0.5451851360812444,0.9340264912202558,0.9368267948993175,0.9417241055003792,0.7027731673960276,1689.2238745258387,7.036080291179515,1.634557517744709,0.0,0.0,0.002,96,3,1718.6829923572059,565.7929378268864,435.1849186458779,1.0,0.3313079947495326,0.870283933581798,0.9375257972066509,0.9375592605751445,0.2542831542075228,0.2536821866664825,0.24146975779370708,0.5757968803304181,
twod,pinn2d_reduced,torch,random,0,,,1571,277,300,752.7,18.899186368888667,0.33139552821717355,0.8734922300031511,22.886556598228726,12.713689617268145,18.976398714984494,36.969581462433545,6.93707568086849,0.2775193372593951,0.2553324383564462,0.23887112182324188,0.553859215429611,0.9229830174471028,0.9348053459229498,0.9429405871589052,0.6932399694836467,881.9392087406827,1.1569055092096698,0.4864167314563508,0.3,0.5,0.002,96,3,932.9294486941553,639.4182584309694,495.20633352898767,0.21246,0.3390864421747781,0.86470905457398,0.9335763168429859,0.9336706944654655,0.2747426281705054,0.25770895474046007,0.23893618293625277,0.5849580028518944,
twod,pinn2d_reduced,torch,random,2,,,1571,277,300,759.1,18.36640090799858,0.3252148264079253,0.878020986277956,22.218764703557763,12.679416315547469,18.826150658594344,35.15072713653148,6.809309521321034,0.2767712063654102,0.2533108112198852,0.2271189797628085,0.5436583082835975,0.9233976993270322,0.9358336329191219,0.9484169690315003,0.7044356438341697,880.0174455777078,1.1393266523507626,0.41036127705360853,0.3,0.5,0.002,96,3,931.496387606212,557.4849876947391,454.54878251076224,0.21632,0.3327589140336763,0.869564438966655,0.9358827670925515,0.9359817972711441,0.274001982671497,0.2556685112324136,0.22718083995543656,0.574184322275358,
twod,pinn2d_reduced,torch,random,1,,,1571,277,300,766.2,18.669631971423417,0.32697691620982905,0.8784410395988808,22.662808310246287,12.91362248562633,19.449474894884887,35.625327550227645,6.690102954954815,0.2818835492854439,0.2616978028471774,0.23018550983301167,0.534140802873683,0.9205416646422373,0.9315142599849581,0.9470146310629158,0.7146936027054117,921.12497667962,1.1405572278754537,0.6897010328281352,0.3,0.5,0.002,96,3,955.2470921987092,662.1882696990615,523.9843560088507,0.14128,0.33439434013426295,0.8702743964580714,0.9330235185633704,0.9331143228486977,0.27906317424045096,0.2641335651033563,0.23024820525368206,0.5641324159395624,
twod,mlp2d,torch,extrap:alpha_max,0,,,1461,387,300,267.7,26.770756562798603,0.7735032767554356,0.03348987581480234,32.327138021114706,20.22467559791909,24.309891156142104,52.44684730928292,10.101612187850291,0.5431521768185252,0.3635312847036506,0.3702473341728336,1.817082311326733,0.7049857128172816,0.8678450050417094,0.8629169115379082,-2.30178812613769,2560.1749536891457,10.834546384064591,3.8830670134583194,0.0,0.0,0.002,96,3,2702.565107206341,1328.4339232597813,1069.4837490125897,1.0,0.48949110537522367,0.714881096901653,0.811915876465633,0.8616973351034827,0.43705491442240746,0.3301404409655847,0.33896649643854665,0.8518025696743559,
twod,mlp2d,torch,extrap:alpha_max,1,,,1461,387,300,271.3,27.731538850937255,0.713226380355831,0.21278374407846112,33.96213390386668,15.92952569337867,24.34814439983753,61.60873161838382,9.039753692148995,0.4278019943585878,0.36410332555465075,0.4349254495501162,1.6260747519599692,0.816985453622805,0.86742876832004,0.8108398533336267,-1.6441190989626269,3545.2226995696906,8.457108580210328,3.951494403445067,0.0,0.0,0.002,96,3,3572.7975217165736,1781.6049566850238,1494.060236325945,1.0,0.4588349873942589,0.7581431632538076,0.8317513584254904,0.8712058554457679,0.3442367940589109,0.3306599390851302,0.39818019534245674,0.7622630210905378,
twod,mlp2d,torch,extrap:alpha_max,2,,,1461,387,217,199.3,32.26924566658019,1.0644329337979521,-1.1092019816487944,37.886908871746336,19.999807161204096,36.270336889008156,57.39058256502677,15.41625605108174,0.5371131291063287,0.5423883669904437,0.4051475215663938,2.7730827175286423,0.7115094865415927,0.705814859353431,0.8358554857686062,-6.689987758258807,2844.711350000154,10.688252935069604,8.310305759601505,0.0,0.0,0.002,96,3,2982.267583266258,1716.2947088293492,1466.111201051593,1.0,0.648908605639701,0.4357820691893257,0.7510599438878766,0.8110007781069566,0.43219551112127935,0.49256925658764433,0.3709180951509941,1.2999515596988862,
twod,pinn2d_full,torch,random,0,,,1571,277,300,1688.6,18.509843580089118,0.32768982718023953,0.8758159226207436,22.381522927617464,12.595409924993833,18.999158734393767,35.5500001234648,6.894805537504086,0.2749374823612994,0.25563868040690546,0.22969879761655926,0.5504843483361942,0.9244093807928269,0.9346488650798143,0.9472384623735063,0.6969669822368272,921.3154056394806,1.7337411241061191,0.48636414098319725,0.3,0.5,0.002,96,3,956.2162792536346,374.6033060350715,380.566001878986,0.13217,0.3353399132498238,0.8671330730342784,0.9354322360820491,0.9355169520450395,0.2721866059226046,0.25801804715045484,0.22976136047186016,0.5813936394543757,
twod,pinn2d_full,torch,random,1,,,1571,277,300,1697.8,18.386043813140724,0.32911905292071353,0.8735776095610529,22.176502126582033,12.719210115847746,18.744454723277197,35.06584154062115,7.014668872816796,0.27763984083886517,0.25221157091187746,0.22657050946047796,0.5600542904716334,0.9229161187789663,0.9363893234981613,0.9486658042428188,0.6863391917242652,1069.0030273774455,1.9349178594121006,0.45742947205585427,0.3,0.5,0.002,96,3,1117.09052701597,427.4769142834142,386.99732899089986,0.08992,0.33688852820636095,0.8646037768106588,0.9359904155066489,0.9360961512156697,0.27486192605603116,0.2545590397034189,0.22663222026674215,0.5915009267992517,
twod,pinn2d_reduced,torch,extrap:alpha_max,0,,,1461,387,300,729.2,35.95015086927225,1.079546798451591,-1.0197894690374079,42.96936270666925,20.946962871508735,39.85222187809982,68.1089033703992,14.892515357081226,0.5625498627314155,0.595952047855227,0.4808132652401029,2.6788720179796184,0.6835376519408485,0.6448411566571506,0.7688186039691471,-6.176355288716778,1615.8845731150948,4.150856364389675,2.7764060166863964,0.3,0.5,0.002,96,3,1698.5477354733575,1792.2321705409527,1465.817805882406,0.19421,0.6724639095195186,0.4328531449546036,0.6990658041890487,0.7694719841496461,0.4526635307890203,0.5412130403952882,0.4401911179825957,1.2557879489111703,
twod,pinn2d_reduced,torch,extrap:alpha_max,1,,,1461,387,300,721.7,33.56620219335515,1.0998445733977142,-1.340676143626853,39.30358186913514,18.699660251495104,32.3041654723538,66.90691988355651,16.35406316601519,0.5021964936936463,0.4830780483555137,0.47232788995912767,2.941775861582569,0.747798681721794,0.766635599197021,0.7769063643667551,-7.654045219792982,1554.5675639153726,3.426800912462852,1.5245435839965895,0.3,0.5,0.002,96,3,1560.8482833676767,1439.3425519588855,1645.575893015821,0.13514,0.6635648350794451,0.38888130875023613,0.7637802150951899,0.8190836084742052,0.40409935731113433,0.43870667151767634,0.4324226409012299,1.3790306705877398,
twod,pinn2d_full,torch,random,2,,,1571,277,300,1698.5,18.456474295318117,0.32854794304208124,0.8745405814308058,22.287664476194305,12.640144178019513,18.87439068940016,35.34845856116324,6.962903752689557,0.27591395894883686,0.25395989352875936,0.22839657949083064,0.5559213401998983,0.9238714872571763,0.9355043724788594,0.947835002476888,0.6909514635102997,893.2599408893793,1.0966499491118966,0.5179674156489863,0.3,0.5,0.002,96,3,951.418545848549,410.5183689961822,438.42975723908467,0.13945,0.33626791234588677,0.8656908656149317,0.9357369540709746,0.9358306814835551,0.2731533124110835,0.25632363489957166,0.22845878766214966,0.5871359144107423,
twod,pinn2d_reduced,torch,extrap:alpha_max,2,,,1461,387,248,584.1,28.48455304793918,0.7951396950920413,-0.054160668777997856,34.42161116064065,15.05950802616439,29.578110339215588,58.62721511654197,10.673378709834763,0.4044368734927366,0.4423124884294122,0.4138775011369449,1.9199319173090714,0.8364308153594113,0.8043596625793753,0.8287054140526358,-2.6861385671034137,1422.3154652982475,4.600774307271011,1.7033422337119428,0.3,0.5,0.002,96,3,1529.9155870494137,948.5134752848212,657.2790934886066,0.23749,0.501511900947327,0.6947846488674543,0.823165297330474,0.8630557283249174,0.3254357262618362,0.4016854838056385,0.3789105108036844,0.9000158829181488,
twod,pinn2d_full,torch,extrap:alpha_max,2,,,1461,387,237,1221.2,29.99665178727547,0.8511504441213334,-0.1828898737807505,36.2479056314642,17.705735489411378,33.44596909164927,57.59201231333196,11.242890254709284,0.4755037343707152,0.5001526347424168,0.40656951032566674,2.022375897046535,0.7738961985994922,0.7498473419602112,0.8347012332735453,-3.0900042689562506,1398.724128993521,3.1375046763147725,2.0067356944519137,0.3,0.5,0.002,96,3,1484.2389842655484,927.7455199822089,939.0962686338471,0.14466,0.5392731467834763,0.6524915790497146,0.7861482579444162,0.8362481180585505,0.38262065918657656,0.4542129338842631,0.37221994530146874,0.9480390487615967,
twod,pinn2d_full,torch,extrap:alpha_max,0,,,1461,387,300,1556.7,34.87812929571314,0.9026291927548485,-0.2432966724623058,42.730981295341174,20.39993726429045,33.633976667590524,74.15902995414255,11.319573296829024,0.5478589893031833,0.5029641090997865,0.5235239972280424,2.036169675388382,0.6998505278396783,0.7470271049574504,0.7259226243263688,-3.1459869469727204,2181.3517680767714,5.279094233989319,2.1969853220860065,0.3,0.5,0.002,96,3,2174.6950904217347,1237.878481149844,869.8619375453172,0.11944,0.582851772379465,0.6140550876111824,0.7242667523744991,0.78910019214628,0.4408423162141743,0.4567661704918418,0.47929337705657843,0.9545052257552654,
twod,pinn2d_full,torch,extrap:alpha_max,1,,,1461,387,300,1525.8,31.086167004781665,0.8875590085695856,-0.28649600473665393,37.53972429357025,19.374863236359236,33.246035159200076,59.99827448515145,11.725495138415914,0.5203296879319287,0.49716281307467375,0.4235564637870125,2.1091870694847272,0.7292570158566472,0.7528291372956697,0.8205999219842387,-3.4486700940831714,1893.9603917102247,3.6242203979373286,1.67893991078865,0.3,0.5,0.002,96,3,2008.7682631795994,880.7836793592559,851.8888968729981,0.08563,0.5616734737026055,0.6232215856997693,0.7675620250455185,0.8234937202530421,0.4186904829555877,0.45149773140973115,0.3877717334401219,0.9887339470049813,
corrupt,mlp,torch,random,2,,0.0,1571,277,328,66.2,12.272441355343872,0.3075691121999903,0.843556339799828,15.95078479906303,5.247272013268008,11.318681123172313,31.286401260748764,1.2374110241863996,0.1208631130318568,0.16289752303690808,0.2118338697683156,0.7346819429628807,0.9853921079082479,0.9734643969884392,0.9551264116189797,0.46024244268364556,1884.905326984478,4.2180239152304955,0.34930894417116987,0.0,0.0,0.003,96,3,,,,1.0,0.362566599084393,0.7491598225838351,0.9713276388385556,0.9716702227139349,0.1181819951313306,0.1626835773857167,0.21108387322095165,0.958316950599573,
corrupt,mlp,torch,random,1,,0.0,1571,277,800,158.5,11.371456315162916,0.2624920275654729,0.8960451194873146,14.834450612751965,5.041672163889243,10.934686997410566,28.526992676956084,0.9824734223957715,0.11612742603641131,0.1573711113228037,0.19315047458633097,0.5833190983163457,0.9865144209221572,0.975234333321025,0.9626928941670746,0.6597388295390014,2001.1971872057077,5.074242800940685,0.5523654942592069,0.0,0.0,0.003,96,3,,,,1.0,0.30601552876401295,0.8366060264183801,0.974813882803419,0.975120676702514,0.11355136032969572,0.15716442392656232,0.19246662648772478,0.7608797043120689,
corrupt,mlp,torch,random,0,,0.0,1571,277,800,160.0,11.30399402753358,0.26569274998491144,0.8901958709949636,14.732491288024882,4.772840574450573,10.653185559743646,28.771447729880425,1.0185022460596744,0.10993528987523987,0.1533197659029393,0.19480563010945434,0.6047103140520121,0.9879142320400465,0.9764930493834673,0.962050766477658,0.6343254360786826,1981.550918694912,4.804846288500134,0.6135294732625778,0.0,0.0,0.003,96,3,,,,1.0,0.3108783122666887,0.8262851661429436,0.9754860159670572,0.9757727496106101,0.10749658491232572,0.15311839944539543,0.19411592194263028,0.7887823427664036,
corrupt,pinn,torch,random,0,,0.0,1571,277,769,364.9,11.86816019968165,0.2695088610418994,0.8880161066113489,15.483423612485032,4.5861256258742005,10.751772938185283,31.112372273395607,1.0223699612715083,0.10563458850556402,0.154738627303493,0.21065555483411666,0.6070066735244238,0.9888413337112596,0.97605595722023,0.9556242372175299,0.631542898296376,891.9110429849902,0.7090607768232324,0.059043763285110296,0.3,0.5,0.003,96,3,,,,0.21459,0.31487853028051166,0.8236189221525337,0.9735071760496732,0.9737958754420962,0.10329128640906468,0.1545353973478392,0.209909730103721,0.7917777072614218,
corrupt,pinn,torch,random,1,,0.0,1571,277,800,368.3,11.960833403654615,0.2772977142836887,0.8798085315655683,15.59289165167383,4.62788991860005,11.164414925211014,30.986370111210427,1.0646586595969705,0.10659656692399866,0.16067733666865974,0.20980241978057032,0.6321145337615262,0.988637171920017,0.9741827934810654,0.9559829446542167,0.600431216206974,936.5449298596777,0.6035087247778526,0.04045241789444265,0.3,0.5,0.003,96,3,,,,0.1709,0.32457154337285854,0.8099583468011542,0.9729343033517663,0.9732267824150668,0.10423192516899735,0.16046630695633268,0.2090596155697228,0.8245283257963812,
corrupt,pinn,torch,random,2,,0.0,1571,277,676,317.1,12.134801772648295,0.3067081655098536,0.8412096595049159,15.762607580412029,4.799742551178184,11.234739924135386,31.253340265922514,1.2513843493570953,0.11055493693104108,0.161689448239583,0.21161002048587285,0.7429782563829173,0.9877776059201729,0.9738565223279785,0.9552211992299678,0.4479833105415445,899.2508536413948,0.5742813396962195,0.05333609456358994,0.3,0.5,0.003,96,3,,,,0.1345,0.36239475731335974,0.7446367549912238,0.972285109159373,0.9725922393949163,0.10810248627871318,0.16147708924449533,0.21086081647555288,0.9691386372546776,
corrupt,vpinn,torch,random,0,,0.0,1571,277,800,342.8,10.691324783031204,0.23867520771571968,0.9156816496231089,13.962676743431123,4.534396300610753,10.036233395753902,27.317400533928712,0.8772689018314529,0.10444308037132423,0.14444064136073095,0.18496057181153336,0.5208565373192902,0.9890916429625486,0.9791369011233001,0.9657895868751502,0.7287084675314367,1517.6990279555448,0.3846816094192599,0.04257106698682011,0.3,0.5,0.003,96,3,,,,5.51359,0.2775216477227581,0.86830097125202,0.9780060436536663,0.9782644353967646,0.10212620961278397,0.14425093652975313,0.18430572001465673,0.6794037247338387,
corrupt,mlp,torch,random,0,,0.01,1571,277,408,43.6,13.02605278523217,0.2842148327645163,0.8842002640935995,17.029766901723246,5.337847060669648,13.32591308879076,32.42554055570933,1.0149104357589438,0.12294937464823379,0.19178543955311325,0.21954675061534953,0.6025777662413686,0.9848834512736075,0.963218345175418,0.9517992242942408,0.6369000356311314,2252.441495070201,3.0994298812168544,0.4349303427043108,0.0,0.0,0.003,96,3,,,,1.0,0.32913140764990484,0.820801118950214,0.9666336735810889,0.9670005011485857,0.12022197700838484,0.19153355321384144,0.21876944665953466,0.7860006537178584,
corrupt,mlp,torch,random,2,,0.01,1571,277,318,33.5,13.209927173023537,0.32107529733282025,0.8381194604382283,17.199309471086885,5.6629190936963125,13.852499198318899,32.08251012124544,1.2417802788334935,0.13043692585043035,0.1993640233098517,0.21722416120101645,0.7372760789699825,0.9829862083746885,0.9602539862097078,0.9528136637905141,0.45642398337800283,2082.9999795802914,4.685954260967414,0.40066226467970606,0.0,0.0,0.003,96,3,,,,1.0,0.37620035721960665,0.7430924725685011,0.9653512861249701,0.9657460639683467,0.12754343115205186,0.19910218344270103,0.21645508035911437,0.9617007339245592,
